id;year;gpa;maths_exam;art_exam;language_exam;social_activity;essay_score;interview_score;score;accepted;graduated
CS-2015-00059;2015;3.430105058;0.370671511;0.563092626;0.836946479;4;0.989588166;0.920465473;679;TRUE;FALSE
CS-2015-00061;2015;2.56069682;0.61469672;0.159911809;0.920430888;3;0.756318176;0.837035772;599;TRUE;TRUE
CS-2015-00063;2015;3.086390353;0.789444442;0.998482762;0.532816156;2;0.868759971;0.99936535;654;TRUE;FALSE
CS-2015-00068;2015;3.810887596;0.992668604;0.959346949;0.766456895;2;0.998431459;0.999624287;811;TRUE;TRUE
CS-2015-00071;2015;3.116694398;0.727509939;0.583321993;0.562621033;5;0.967879082;0.619578665;651;TRUE;FALSE
CS-2015-00078;2015;2.60142919;0.946102487;0.768773932;0.883237741;4;0.922215516;0.863603072;581;TRUE;FALSE
CS-2015-00084;2015;2.511864053;0.915269772;0.865943;0.765297468;5;0.957219012;0.498777382;584;TRUE;FALSE
CS-2015-00088;2015;2.654427758;0.861933835;0.497877379;0.586995637;3;0.598389242;0.872491086;665;TRUE;TRUE
CS-2015-00092;2015;3.121586453;0.029945117;0.98995389;0.579483499;2;0.992603614;0.986274959;677;TRUE;FALSE
CS-2015-00102;2015;3.839908041;0.968809612;0.995759133;0.627388897;3;0.999768347;0.998217759;768;TRUE;TRUE
CS-2015-00107;2015;3.134226536;0.776266127;0.881563647;0.426052823;3;0.976944253;0.847751461;697;TRUE;FALSE
CS-2015-00108;2015;3.68770784;0.479596425;0.868636081;0.949831548;5;0.99995271;0.116108549;642;TRUE;TRUE
CS-2015-00111;2015;3.150659775;0.736979702;0.637541576;0.960738682;2;0.794280704;0.959318942;698;TRUE;TRUE
CS-2015-00113;2015;2.318008867;0.453822364;0.647544684;0.812360402;2;0.994841864;0.891366524;600;TRUE;FALSE
CS-2015-00114;2015;3.595784165;0.992305112;0.795238571;0.987849155;5;0.999759676;0.984773539;708;TRUE;FALSE
CS-2015-00117;2015;3.695240642;0.981731472;0.549079721;0.81907191;2;0.98752052;0.981590523;797;TRUE;TRUE
CS-2015-00121;2015;3.308532002;0.939317107;0.957233843;0.937510416;3;0.990368815;0.81472015;707;TRUE;TRUE
CS-2015-00122;2015;2.708313747;0.776028461;0.43356523;0.994826659;2;0.712750848;0.974931313;681;TRUE;TRUE
CS-2015-00123;2015;3.799554198;0.935745652;0.981173768;0.97289776;3;0.994579128;0.987318716;784;TRUE;TRUE
CS-2015-00125;2015;3.175146287;0.29962772;0.803225301;0.6991769;4;0.911739949;0.992790067;649;TRUE;FALSE
CS-2015-00126;2015;2.80364255;0.560617164;0.754351391;0.546560059;4;0.870306745;0.984146641;706;TRUE;FALSE
CS-2015-00128;2015;3.977026126;0.933884172;0.67490514;0.968227818;1;0.999807352;0.908225034;845;TRUE;TRUE
CS-2015-00129;2015;3.877736237;0.481344716;0.998825962;0.937820941;4;0.987924987;0.887732901;765;TRUE;TRUE
CS-2015-00131;2015;3.36424244;0.474632345;0.087459695;0.813367546;5;0.842471575;0.376822588;582;TRUE;FALSE
CS-2015-00132;2015;3.962018125;0.732727376;0.995977151;0.940476673;1;0.999531952;0.989743486;809;TRUE;TRUE
CS-2015-00137;2015;3.650888238;0.997552233;0.658649035;0.436644704;5;0.899359237;0.796181191;755;TRUE;TRUE
CS-2015-00140;2015;3.161832657;0.995587285;0.981194784;0.473992566;2;0.642803025;0.925801207;690;TRUE;TRUE
CS-2015-00146;2015;3.140475171;0.974273794;0.928746521;0.909106946;3;0.977674402;0.991113234;696;TRUE;FALSE
CS-2015-00147;2015;2.862711089;0.954778979;0.992478318;0.05727243;2;0.936283172;0.902712879;743;TRUE;FALSE
CS-2015-00149;2015;3.270709748;0.805690707;0.810674627;0.556372569;4;0.82107183;0.59345464;693;TRUE;TRUE
CS-2015-00150;2015;3.221285403;0.743259966;0.718033887;0.990373285;3;0.999629924;0.604538712;710;TRUE;TRUE
CS-2015-00151;2015;3.887350824;0.973243371;0.943927416;0.979489105;1;0.998299392;0.989095954;841;TRUE;TRUE
CS-2015-00153;2015;3.17994203;0.947885465;0.743276021;0.280989286;4;0.990324645;0.886757333;691;TRUE;TRUE
CS-2015-00155;2015;3.975130215;0.979553926;0.949797283;0.994203277;1;0.995856805;0.977899157;842;TRUE;TRUE
CS-2015-00160;2015;3.465327972;0.990040361;0.750033788;0.976524018;5;0.999813127;0.978608453;765;TRUE;FALSE
CS-2015-00165;2015;3.777590757;0.870259459;0.343309252;0.982265222;4;0.998360666;0.990733928;687;TRUE;FALSE
CS-2015-00167;2015;2.995095659;0.917945772;0.649138189;0.970598427;5;0.902016417;0.785339259;661;TRUE;FALSE
CS-2015-00173;2015;3.463025299;0.380655163;0.790625937;0.688932367;1;0.969391559;0.949469659;658;TRUE;FALSE
CS-2015-00174;2015;3.523280027;0.947689603;0.989897503;0.96891497;5;0.999088948;0.870996913;747;TRUE;TRUE
CS-2015-00179;2015;3.385765797;0.130625933;0.496035139;0.99633954;1;0.989644688;0.979743759;680;TRUE;TRUE
CS-2015-00180;2015;3.075439417;0.634274466;0.778687936;0.92525838;5;0.912195709;0.967145308;664;TRUE;TRUE
CS-2015-00183;2015;3.297011054;0.845385755;0.962708199;0.193459753;5;0.971893349;0.556226339;691;TRUE;TRUE
CS-2015-00184;2015;3.181470799;0.232346194;0.529108678;0.991141397;1;0.993905339;0.998293953;695;TRUE;TRUE
CS-2015-00187;2015;3.912176615;0.907320168;0.19163909;0.995509991;4;0.981605961;0.826682894;683;TRUE;FALSE
CS-2015-00195;2015;3.628852978;0.989328581;0.995644725;0.875312606;5;0.999782118;0.967602369;748;TRUE;FALSE
CS-2015-00197;2015;2.98193641;0.160938114;0.881268269;0.908255217;5;0.996911535;0.960143387;611;TRUE;FALSE
CS-2015-00202;2015;3.079155145;0.972730097;0.561247097;0.972364343;4;0.997572452;0.999772228;815;TRUE;TRUE
CS-2015-00208;2015;3.257437534;0.926270849;0.02976247;0.988390129;3;0.567690163;0.951843829;705;TRUE;FALSE
CS-2015-00211;2015;3.862786494;0.995433672;0.95215689;0.643349528;4;0.992642785;0.90369672;788;TRUE;TRUE
CS-2015-00213;2015;3.397775817;0.146198439;0.999110312;0.944564313;5;0.984036565;0.981218093;651;TRUE;FALSE
CS-2015-00214;2015;3.034946093;0.962204967;0.606684561;0.97004038;4;0.990381019;0.995049985;734;TRUE;TRUE
CS-2015-00215;2015;3.893880225;0.992263347;0.926251546;0.996026403;2;0.995693392;0.984728882;828;TRUE;FALSE
CS-2015-00216;2015;3.610090435;0.988596715;0.998394091;0.781665229;2;0.90390054;0.915367275;790;TRUE;TRUE
CS-2015-00223;2015;3.393692127;0.7955318;0.737609639;0.947048524;4;0.868425451;0.999671925;727;TRUE;TRUE
CS-2015-00224;2015;3.799693749;0.926278025;0.962698487;0.8623716;3;0.986515048;0.994832079;816;TRUE;TRUE
CS-2015-00227;2015;3.561323303;0.969745583;0.985493589;0.974572377;4;0.992273809;0.992695229;786;TRUE;TRUE
CS-2015-00228;2015;3.655752544;0.93475217;0.771568121;0.992676685;2;0.994928837;0.999459924;743;TRUE;FALSE
CS-2015-00231;2015;3.283582505;0.811716301;0.985944947;0.932617276;2;0.989308113;0.930296649;697;TRUE;FALSE
CS-2015-00233;2015;3.250167133;0.996927073;0.669719368;0.174961675;5;0.310469745;0.944474984;683;TRUE;TRUE
CS-2015-00235;2015;3.902431151;0.978943906;0.997039224;0.994968385;5;0.876418736;0.999196845;832;TRUE;FALSE
CS-2015-00237;2015;3.725641843;0.996736922;0.993966498;0.975995674;3;0.99508056;0.999801302;785;TRUE;FALSE
CS-2015-00242;2015;3.80571766;0.988529535;0.789965644;0.935578674;1;0.997900251;0.992314001;805;TRUE;FALSE
CS-2015-00249;2015;2.888904756;0.95574383;0.734546724;0.132075363;2;0.991258038;0.429947206;709;TRUE;TRUE
CS-2015-00250;2015;3.772553081;0.980949408;0.747509883;0.603369679;2;0.996302444;0.946748452;837;TRUE;TRUE
CS-2015-00253;2015;3.256484869;0.78808925;0.932255667;0.96181224;4;0.937035092;0.938454542;651;TRUE;TRUE
CS-2015-00254;2015;2.919301369;0.337517175;0.789299113;0.923599813;1;0.880925143;0.939880949;615;TRUE;FALSE
CS-2015-00255;2015;3.223270421;0.653915769;0.815291167;0.567075412;1;0.996688221;0.903481275;707;TRUE;TRUE
CS-2015-00256;2015;3.494528585;0.985873789;0.749203577;0.788809208;3;0.981778087;0.887709535;726;TRUE;FALSE
CS-2015-00258;2015;3.857783245;0.457058152;0.887941094;0.946613547;1;0.999350231;0.910229256;796;TRUE;TRUE
CS-2015-00265;2015;3.853474202;0.75631102;0.905215183;0.930873869;4;0.999062529;0.992025004;781;TRUE;TRUE
CS-2015-00266;2015;3.82647451;0.875708635;0.928176137;0.548091086;5;0.998366291;0.983102006;780;TRUE;TRUE
CS-2015-00267;2015;3.828346343;0.933711805;0.979639329;0.977887527;5;0.960171476;0.99885558;806;TRUE;TRUE
CS-2015-00268;2015;3.774519378;0.969499935;0.930471596;0.263473861;4;0.902273315;0.343038265;702;TRUE;TRUE
CS-2015-00269;2015;3.063030232;0.759251774;0.94502543;0.765200568;4;0.976085208;0.956403684;633;TRUE;FALSE
CS-2015-00270;2015;3.008373521;0.360011544;0.911624406;0.578692147;4;0.9793274;0.880220519;663;TRUE;TRUE
CS-2015-00273;2015;2.774159291;0.931639286;0.991160782;0.201707699;1;0.897686635;0.93528228;694;TRUE;FALSE
CS-2015-00281;2015;3.755447828;0.993867951;0.984095777;0.9979703;1;0.994258529;0.999465874;837;TRUE;TRUE
CS-2015-00282;2015;2.745142421;0.874840998;0.057701068;0.57035588;4;0.627346197;0.143683704;576;TRUE;FALSE
CS-2015-00284;2015;3.38156521;0.817165906;0.980513573;0.998582126;2;0.999056088;0.986209794;741;TRUE;FALSE
CS-2015-00287;2015;3.855485104;0.984862525;0.997334035;0.995207786;2;0.998908295;0.997447812;773;TRUE;FALSE
CS-2015-00291;2015;2.864177364;0.669887251;0.158789822;0.913387635;2;0.954693904;0.928479787;703;TRUE;FALSE
CS-2015-00297;2015;3.392662706;0.977573862;0.415893902;0.993764808;1;0.994564646;0.990886746;668;TRUE;FALSE
CS-2015-00298;2015;2.867929849;0.919197451;0.026238157;0.545431105;5;0.028062752;0.104845268;596;TRUE;TRUE
CS-2015-00299;2015;2.937951432;0.99769587;0.712252747;0.858981266;5;0.949177499;0.982386699;695;TRUE;TRUE
CS-2015-00300;2015;2.212902812;0.263216737;0.970745968;0.749220907;1;0.957108873;0.834386531;607;TRUE;TRUE
CS-2015-00305;2015;3.56806206;0.612773245;0.999562609;0.899261111;1;0.983890208;0.859663132;751;TRUE;TRUE
CS-2015-00306;2015;3.275490422;0.968938908;0.53524269;0.13683094;1;0.458999097;0.153931815;570;TRUE;TRUE
CS-2015-00307;2015;3.504919908;0.913927705;0.744810803;0.817731207;2;0.83115119;0.988822072;789;TRUE;TRUE
CS-2015-00313;2015;3.678508528;0.989387708;0.864812946;0.996368656;1;0.999615488;0.998903345;788;TRUE;FALSE
CS-2015-00318;2015;3.000520448;0.825557093;0.695414122;0.89017485;2;0.730798579;0.993155671;630;TRUE;TRUE
CS-2015-00320;2015;3.401478295;0.997389684;0.970930004;0.857881729;1;0.982077378;0.99279724;771;TRUE;TRUE
CS-2015-00326;2015;3.563121621;0.965717621;0.992735554;0.614765864;3;0.923126291;0.994040818;756;TRUE;TRUE
CS-2015-00328;2015;3.521955958;0.981347348;0.578764355;0.140143989;2;0.90239577;0.715221872;653;TRUE;FALSE
CS-2015-00332;2015;3.032804836;0.955999875;0.312500125;0.907511414;4;0.429939699;0.963218566;587;TRUE;TRUE
CS-2015-00333;2015;3.673532572;0.115851173;0.944049371;0.588369886;1;0.981358505;0.990928436;758;TRUE;TRUE
CS-2015-00339;2015;3.149584678;0.785678097;0.97002932;0.903787935;1;0.974642776;0.992390367;705;TRUE;FALSE
CS-2015-00341;2015;3.10759531;0.981609136;0.969181166;0.654574256;4;0.883887663;0.99738827;756;TRUE;TRUE
CS-2015-00342;2015;3.73708906;0.949400247;0.992802607;0.770874687;5;0.995204283;0.997063677;812;TRUE;FALSE
CS-2015-00344;2015;3.422247036;0.951517864;0.757981557;0.173868851;2;0.978568725;0.997128443;757;TRUE;FALSE
CS-2015-00345;2015;2.468488529;0.546493898;0.72976019;0.787091762;1;0.997566404;0.838246634;609;TRUE;TRUE
CS-2015-00347;2015;3.664868838;0.964567398;0.946127865;0.992012488;2;0.820298328;0.986438363;835;TRUE;FALSE
CS-2015-00352;2015;3.761228577;0.530472645;0.993642854;0.697752677;1;0.988910133;0.999703986;741;TRUE;TRUE
CS-2015-00353;2015;2.866171977;0.669771018;0.772040676;0.610065104;1;0.917055439;0.993781476;602;TRUE;TRUE
CS-2015-00357;2015;2.67341726;0.53257389;0.954059164;0.969514345;3;0.964429196;0.907440588;619;TRUE;TRUE
CS-2015-00358;2015;3.849987644;0.986623505;0.743813349;0.899408668;1;0.976750062;0.999457446;810;TRUE;FALSE
CS-2015-00361;2015;3.845033621;0.956121981;0.672219845;0.794523995;5;0.998785822;0.998228475;836;TRUE;TRUE
CS-2015-00363;2015;3.950394927;0.893506358;0.594139191;0.988796037;1;0.931937108;0.945961073;823;TRUE;TRUE
CS-2015-00366;2015;3.86087082;0.962650572;0.996652065;0.950657446;2;0.993085089;0.997817492;786;TRUE;FALSE
CS-2015-00368;2015;3.261632409;0.947249185;0.652052029;0.548395914;1;0.498278937;0.530044821;667;TRUE;FALSE
CS-2015-00372;2015;3.558037342;0.972137633;0.977372048;0.31481634;2;0.998736587;0.990315407;713;TRUE;TRUE
CS-2015-00375;2015;3.86200302;0.781595316;0.597607567;0.765314762;5;0.997975277;0.994527521;762;TRUE;TRUE
CS-2015-00379;2015;2.536222638;0.996777474;0.585988138;0.730890077;2;0.954770633;0.999918943;601;TRUE;FALSE
CS-2015-00382;2015;3.943990019;0.980192966;0.995739562;0.720785722;3;0.999618811;0.985531541;836;TRUE;TRUE
CS-2015-00384;2015;3.084476521;0.980872648;0.959576708;0.34984622;3;0.876846046;0.762748491;685;TRUE;TRUE
CS-2015-00385;2015;3.47290657;0.438000719;0.975063205;0.676649908;5;0.859875312;0.992050117;734;TRUE;TRUE
CS-2015-00386;2015;2.725098063;0.320395584;0.133353493;0.875072345;4;0.703286924;0.964118304;595;TRUE;TRUE
CS-2015-00388;2015;3.237708124;0.48539652;0.971729992;0.942049365;5;0.868580251;0.999065268;651;TRUE;FALSE
CS-2015-00390;2015;3.517211587;0.993979599;0.94625702;0.865657431;4;0.997008526;0.960583279;704;TRUE;TRUE
CS-2015-00395;2015;3.861869428;0.985740223;0.925202086;0.242480102;4;0.992756179;0.991821803;810;TRUE;FALSE
CS-2015-00396;2015;3.199279706;0.799824065;0.046942814;0.647066156;5;0.850961175;0.081346105;580;TRUE;TRUE
CS-2015-00397;2015;3.834005117;0.98272171;0.830284824;0.954810582;3;0.997755041;0.993634002;782;TRUE;TRUE
CS-2015-00401;2015;3.669483455;0.958370791;0.947968131;0.966726856;4;0.96499798;0.990927491;749;TRUE;TRUE
CS-2015-00407;2015;3.367064493;0.923250172;0.970441171;0.754425361;3;0.345319784;0.990011145;707;TRUE;TRUE
CS-2015-00408;2015;3.249334498;0.911568111;0.68640346;0.453026226;2;0.592156878;0.747401321;728;TRUE;FALSE
CS-2015-00409;2015;2.805689233;0.871884259;0.282135109;0.650513757;1;0.401745823;0.755629518;670;TRUE;TRUE
CS-2015-00410;2015;3.037639577;0.760381746;0.983620795;0.985421708;4;0.99919618;0.970446053;579;TRUE;FALSE
CS-2015-00416;2015;3.628323404;0.371832751;0.939544296;0.797076031;4;0.997248905;0.952163222;749;TRUE;TRUE
CS-2015-00419;2015;3.119637894;0.917890978;0.937820273;0.291411556;1;0.946774293;0.732164624;578;TRUE;FALSE
CS-2015-00423;2015;3.537373909;0.917283272;0.989511833;0.948926436;5;0.999771434;0.998381069;801;TRUE;TRUE
CS-2015-00424;2015;3.987697417;0.969169673;0.88441604;0.981466458;5;0.997910489;0.999322619;854;TRUE;TRUE
CS-2015-00425;2015;3.297511737;0.436485781;0.994375379;0.997670851;4;0.97775844;0.980611887;725;TRUE;FALSE
CS-2015-00432;2015;3.627668284;0.980748391;0.968414413;0.625684545;1;0.91513327;0.998737774;795;TRUE;TRUE
CS-2015-00437;2015;3.859342475;0.334270189;0.990768343;0.991665924;4;0.992903408;0.999979322;721;TRUE;FALSE
CS-2015-00440;2015;3.842620787;0.958651673;0.982432245;0.878133589;4;0.99346365;0.998979494;801;TRUE;TRUE
CS-2015-00441;2015;3.923951366;0.675172172;0.958033222;0.997849844;4;0.997452988;0.909889759;803;TRUE;TRUE
CS-2015-00446;2015;3.373583391;0.73900625;0.846015513;0.17172844;4;0.962344686;0.963925595;709;TRUE;FALSE
CS-2015-00448;2015;3.765078277;0.772879692;0.964051752;0.996494514;1;0.983285227;0.934588526;749;TRUE;TRUE
CS-2015-00449;2015;3.292596563;0.838424506;0.701572678;0.972390496;4;0.96139638;0.9987651;777;TRUE;TRUE
CS-2015-00450;2015;3.647255492;0.866151083;0.971692036;0.316859331;3;0.86900304;0.989708286;802;TRUE;TRUE
CS-2015-00453;2015;3.42734312;0.386864502;0.453321893;0.105011027;5;0.997772498;0.973037098;670;TRUE;FALSE
CS-2015-00456;2015;2.77925223;0.942400633;0.983029966;0.798602085;2;0.992963515;0.992122307;666;TRUE;TRUE
CS-2015-00460;2015;3.387183449;0.037165963;0.873495608;0.915643736;5;0.928056888;0.999253569;608;TRUE;TRUE
CS-2015-00464;2015;3.23911356;0.942543375;0.843225378;0.658312432;2;0.930923414;0.950143624;697;TRUE;FALSE
CS-2015-00465;2015;2.804192244;0.308777599;0.806118241;0.900121389;4;0.92051103;0.996615047;610;TRUE;TRUE
CS-2015-00471;2015;3.719092599;0.578034707;0.616011177;0.874629601;4;0.999373662;0.882442767;785;TRUE;TRUE
CS-2015-00476;2015;2.799592899;0.88129118;0.72300789;0.161765318;3;0.803251336;0.678599085;616;TRUE;FALSE
CS-2015-00478;2015;2.964821902;0.874152955;0.989451186;0.458156962;1;0.910746629;0.947513989;604;TRUE;FALSE
CS-2015-00481;2015;3.078955437;0.365919074;0.673002621;0.420608656;4;0.792519298;0.603516804;581;TRUE;TRUE
CS-2015-00482;2015;2.884089355;0.229714005;0.793718603;0.654604447;4;0.626838683;0.904587945;629;TRUE;FALSE
CS-2015-00485;2015;3.369382694;0.720836693;0.825710232;0.526521057;5;0.94799389;0.97719517;708;TRUE;TRUE
CS-2015-00492;2015;3.900510432;0.223254678;0.808178233;0.962192902;1;0.999510338;0.995211892;776;TRUE;FALSE
CS-2015-00493;2015;3.145080409;0.505610026;0.949917517;0.332074047;1;0.562791091;0.590979661;587;TRUE;TRUE
CS-2015-00495;2015;3.051268396;0.561740356;0.916319611;0.941930758;4;0.996884106;0.970437391;632;TRUE;FALSE
CS-2015-00502;2015;3.855260793;0.903860964;0.980805345;0.990859358;2;0.987759263;0.994419169;703;TRUE;TRUE
CS-2015-00508;2015;3.113172329;0.751011886;0.960531131;0.865453506;2;0.941961531;0.976821689;639;TRUE;TRUE
CS-2015-00509;2015;3.403226569;0.660263433;0.823708416;0.917611226;2;0.996941625;0.979630439;757;TRUE;TRUE
CS-2015-00514;2015;3.563668084;0.3776621;0.933082655;0.317989401;1;0.873491104;0.813911794;691;TRUE;TRUE
CS-2015-00516;2015;3.311422107;0.798843397;0.391572948;0.50365065;3;0.954179477;0.469822477;625;TRUE;FALSE
CS-2015-00517;2015;3.327792389;0.410168706;0.994882933;0.730856077;1;0.921562667;0.923801956;647;TRUE;TRUE
CS-2015-00520;2015;3.303925567;0.992164654;0.893011664;0.864372823;1;0.946814301;0.99062751;785;TRUE;TRUE
CS-2015-00525;2015;3.157051044;0.955952993;0.642118548;0.641973739;4;0.939516513;0.880942674;686;TRUE;TRUE
CS-2015-00527;2015;2.905793551;0.354539248;0.883979076;0.010771755;5;0.909270959;0.981572849;651;TRUE;TRUE
CS-2015-00528;2015;3.374907789;0.8466426;0.979334217;0.352579569;2;0.770092451;0.979556327;724;TRUE;TRUE
CS-2015-00530;2015;3.566764932;0.959489316;0.820199174;0.848916426;3;0.577756736;0.993024797;707;TRUE;TRUE
CS-2015-00532;2015;3.866247152;0.965922334;0.98290595;0.819741351;5;0.978594966;0.619743983;813;TRUE;TRUE
CS-2015-00535;2015;3.632459074;0.902004203;0.681099856;0.44241914;3;0.640641026;0.928750272;703;TRUE;FALSE
CS-2015-00536;2015;3.252058961;0.570635382;0.551262392;0.263274076;1;0.976433066;0.527635935;652;TRUE;TRUE
CS-2015-00538;2015;2.566596083;0.952478996;0.388132303;0.280805021;3;0.71612682;0.888668859;576;TRUE;FALSE
CS-2015-00539;2015;3.305395398;0.898551947;0.564833965;0.181989517;1;0.983682469;0.641270228;684;TRUE;TRUE
CS-2015-00547;2015;3.85858372;0.972214375;0.992100398;0.214674725;2;0.693922594;0.909153576;751;TRUE;FALSE
CS-2015-00554;2015;3.081160106;0.355422234;0.679456556;0.742611158;2;0.803463165;0.913288779;618;TRUE;FALSE
CS-2015-00556;2015;3.100692453;0.96759715;0.542104633;0.903072714;5;0.833853185;0.965355453;654;TRUE;TRUE
CS-2015-00560;2015;2.956689218;0.87293128;0.249341438;0.226286428;2;0.787046669;0.753803572;585;TRUE;FALSE
CS-2015-00561;2015;3.00633617;0.994305002;0.984617045;0.99959829;2;0.994986904;0.078389567;570;TRUE;FALSE
CS-2015-00565;2015;3.509168739;0.993488832;0.946791801;0.781313686;4;0.95226162;0.91238546;760;TRUE;TRUE
CS-2015-00569;2015;3.348755443;0.900474213;0.863649928;0.997197076;2;0.913065015;0.998667473;726;TRUE;FALSE
CS-2015-00572;2015;3.976529367;0.995846813;0.9465434;0.958404348;5;0.988302636;0.980864876;835;TRUE;TRUE
CS-2015-00576;2015;3.10266882;0.876735055;0.897493642;0.747709871;1;0.962912395;0.948131034;764;TRUE;TRUE
CS-2015-00582;2015;3.188915738;0.642399107;0.788425932;0.882949979;1;0.965287331;0.973236317;599;TRUE;TRUE
CS-2015-00584;2015;3.833337229;0.95345858;0.988577871;0.452101273;1;0.994731052;0.983865522;819;TRUE;TRUE
CS-2015-00587;2015;3.065684818;0.826352607;0.993191504;0.684520147;3;0.213073166;0.996399941;578;TRUE;TRUE
CS-2015-00588;2015;3.700316035;0.974858336;0.98751625;0.613887808;2;0.999234827;0.984573532;814;TRUE;TRUE
CS-2015-00589;2015;3.861525262;0.94269553;0.763057403;0.995475569;2;0.900126457;0.963848802;775;TRUE;TRUE
CS-2015-00590;2015;2.611501482;0.95254709;0.092804564;0.959282029;4;0.803717813;0.377429329;652;TRUE;FALSE
CS-2015-00596;2015;3.7696344;0.559762505;0.230786472;0.947923114;1;0.926262616;0.984998301;820;TRUE;TRUE
CS-2015-00599;2015;3.630014366;0.952293737;0.958492375;0.663560739;4;0.999666443;0.999146162;804;TRUE;FALSE
CS-2015-00600;2015;3.650871544;0.526101377;0.998217398;0.107720633;3;0.996846729;0.906381832;765;TRUE;TRUE
CS-2015-00605;2015;2.570680025;0.561635716;0.800156632;0.858859048;3;0.997097484;0.99825766;593;TRUE;TRUE
CS-2015-00606;2015;3.990497248;0.86715388;0.95910862;0.981133272;1;0.9999862;0.99399709;692;TRUE;TRUE
CS-2015-00607;2015;3.411701203;0.98054764;0.991170653;0.912024914;5;0.996999567;0.688190289;695;TRUE;FALSE
CS-2015-00608;2015;3.412503464;0.962038082;0.97151608;0.949006517;2;0.990922244;0.99871946;737;TRUE;TRUE
CS-2015-00611;2015;2.819610218;0.351125638;0.783968677;0.723667815;5;0.999593767;0.814613606;641;TRUE;FALSE
CS-2015-00612;2015;2.894404771;0.191384597;0.99234103;0.383350009;4;0.968527815;0.993477703;568;TRUE;TRUE
CS-2015-00613;2015;3.999154407;0.685500158;0.999289524;0.41721084;2;0.998113618;0.668064602;727;TRUE;TRUE
